id,log_file,model_sha,log_date,is_current,section,op,M,K,N,rows,cols,tiles,lx,rows_per_core,cores,macs,kernel_us,pred_us,err_pct,bw_gbps,memset_us,other_dev_us,total_dev_us,io_hbm_bytes,failed,split_forced,split_actual,compute_us,base_us,turn_us,eff_underfill,pt_eff,loop_us,T_model_us
reduction_rows_20260710_153643.log:354,reduction_rows_20260710_153643.log,505fba2,20260710_153643,False,"RR2 reductions x COLS{1024,4096} @ ROWS 8192",sumall,,,,8192,1024,0,0,,32,,139.424,111.85,-19.8,120.3,17.557,16.581,173.562,16777344,False,,,,111.85,0.0,,,,111.85
reduction_rows_20260710_153643.log:368,reduction_rows_20260710_153643.log,505fba2,20260710_153643,False,"RR2 reductions x COLS{1024,4096} @ ROWS 8192",read,,,,8192,4096,0,0,,32,,546.34,460.402,-15.7,124.8,62.248,185.151,793.739,68157440,False,,,,454.38,6.02,,,,460.4
reduction_rows_20260710_153643.log:382,reduction_rows_20260710_153643.log,505fba2,20260710_153643,False,"RR2 reductions x COLS{1024,4096} @ ROWS 8192",sumrow,,,,8192,4096,0,0,,32,,534.495,460.402,-13.9,127.5,53.714,177.974,766.183,68157440,False,,,,454.38,6.02,,,,460.4
reduction_rows_20260710_153643.log:396,reduction_rows_20260710_153643.log,505fba2,20260710_153643,False,"RR2 reductions x COLS{1024,4096} @ ROWS 8192",amax,,,,8192,4096,0,0,,32,,556.835,460.402,-17.3,122.4,52.73,181.444,791.009,68157440,False,,,,454.38,6.02,,,,460.4
reduction_rows_20260710_153643.log:410,reduction_rows_20260710_153643.log,505fba2,20260710_153643,False,"RR2 reductions x COLS{1024,4096} @ ROWS 8192",mean,,,,8192,4096,0,0,,32,,546.664,460.402,-15.8,124.7,51.838,180.253,778.755,68157440,False,,,,454.38,6.02,,,,460.4
reduction_rows_20260710_153643.log:424,reduction_rows_20260710_153643.log,505fba2,20260710_153643,False,"RR2 reductions x COLS{1024,4096} @ ROWS 8192",sumall,,,,8192,4096,0,0,,32,,548.673,447.394,-18.5,122.3,18.796,14.806,582.275,67108992,False,,,,447.39,0.0,,,,447.39
reduction_rows_20260710_153643.log:439,reduction_rows_20260710_153643.log,505fba2,20260710_153643,False,"RR3 sumcol x ROWS{2048,4096,8192,16384} @ COLS 2048",sumcol,,,,2048,2048,0,0,,32,,70.564,74.272,5.3,118.9,17.64,14.424,102.628,8392704,False,,,,55.95,0.02,,,,74.27
reduction_rows_20260710_153643.log:453,reduction_rows_20260710_153643.log,505fba2,20260710_153643,False,"RR3 sumcol x ROWS{2048,4096,8192,16384} @ COLS 2048",sumcol,,,,4096,2048,0,0,,32,,145.103,148.507,2.3,115.7,19.618,15.825,180.546,16781312,False,,,,111.88,0.02,,,,148.51
reduction_rows_20260710_153643.log:467,reduction_rows_20260710_153643.log,505fba2,20260710_153643,False,"RR3 sumcol x ROWS{2048,4096,8192,16384} @ COLS 2048",sumcol,,,,8192,2048,0,0,,32,,286.46,296.978,3.7,117.1,18.071,14.549,319.08,33558528,False,,,,223.72,0.02,,,,296.98
reduction_rows_20260710_153643.log:481,reduction_rows_20260710_153643.log,505fba2,20260710_153643,False,"RR3 sumcol x ROWS{2048,4096,8192,16384} @ COLS 2048",sumcol,,,,16384,2048,0,0,,32,,571.874,593.92,3.9,117.4,18.016,16.365,606.255,67112960,False,,,,447.42,0.02,,,,593.92
reread_20260702_122858.log:23,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RA A-spill: 4x8 K=N=2048, M/m in {128..2048} (|A| grows)",mmwd,512,2048,2048,512,2048,0,1,,32,2147483648,84.575,142.499,68.5,148.8,108.152,209.981,402.708,12582912,False,,4x8x1,43.69,86.77,12.04,,1.0,,142.5
reread_20260702_122858.log:43,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RA A-spill: 4x8 K=N=2048, M/m in {128..2048} (|A| grows)",mmwd,1024,2048,2048,1024,2048,0,1,,32,4294967296,186.77,226.336,21.2,89.8,127.975,336.221,650.966,16777216,False,,4x8x1,87.38,114.88,24.08,,1.0,,226.34
reread_20260702_122858.log:63,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RA A-spill: 4x8 K=N=2048, M/m in {128..2048} (|A| grows)",mmwd,1536,2048,2048,1536,2048,0,1,,32,6442450944,287.299,310.173,8.0,73.0,197.734,601.481,1086.514,20971520,False,,4x8x1,131.07,142.99,36.11,,1.0,,310.17
reread_20260702_122858.log:83,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RA A-spill: 4x8 K=N=2048, M/m in {128..2048} (|A| grows)",mmwd,2048,2048,2048,2048,2048,0,1,,32,8589934592,387.887,394.01,1.6,64.9,206.156,454.325,1048.368,25165824,False,,4x8x1,174.76,171.1,48.15,,1.0,,394.01
reread_20260702_122858.log:103,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RA A-spill: 4x8 K=N=2048, M/m in {128..2048} (|A| grows)",mmwd,3072,2048,2048,3072,2048,0,1,,32,12884901888,592.448,561.684,-5.2,56.6,235.613,505.169,1333.23,33554432,False,,4x8x1,262.14,227.31,72.23,,1.0,,561.68
reread_20260702_122858.log:123,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RA A-spill: 4x8 K=N=2048, M/m in {128..2048} (|A| grows)",mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,803.905,729.358,-9.3,52.2,328.019,784.602,1916.526,41943040,False,,4x8x1,349.53,283.53,96.3,,1.0,,729.36
reread_20260702_122858.log:143,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RA A-spill: 4x8 K=N=2048, M/m in {128..2048} (|A| grows)",mmwd,6144,2048,2048,6144,2048,0,1,,32,25769803776,1200.815,1064.706,-11.3,48.9,406.588,1490.443,3097.846,58720256,False,,4x8x1,524.29,395.97,144.45,,1.0,,1064.71
reread_20260702_122858.log:163,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RA A-spill: 4x8 K=N=2048, M/m in {128..2048} (|A| grows)",mmwd,8192,2048,2048,8192,2048,0,1,,32,34359738368,1604.269,1400.054,-12.7,47.1,430.382,2355.38,4390.031,75497472,False,,4x8x1,699.05,508.4,192.6,,1.0,,1400.05
reread_20260702_122858.log:184,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RB B-spill: 4x8 K=M=2048, N/n in {64..1024} (|B| grows)",mmwd,2048,2048,512,2048,2048,0,1,,32,2147483648,106.81,142.499,33.4,117.8,125.196,201.923,433.929,12582912,False,,4x8x1,43.69,86.77,12.04,,1.0,,142.5
reread_20260702_122858.log:204,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RB B-spill: 4x8 K=M=2048, N/n in {64..1024} (|B| grows)",mmwd,2048,2048,1024,2048,2048,0,1,,32,4294967296,167.74,226.336,34.9,100.0,164.101,342.84,674.681,16777216,False,,4x8x1,87.38,114.88,24.08,,1.0,,226.34
reread_20260702_122858.log:224,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RB B-spill: 4x8 K=M=2048, N/n in {64..1024} (|B| grows)",mmwd,2048,2048,1536,2048,2048,0,1,,32,6442450944,306.246,310.173,1.3,68.5,195.43,473.966,975.642,20971520,False,,4x8x1,131.07,142.99,36.11,,1.0,,310.17
reread_20260702_122858.log:244,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RB B-spill: 4x8 K=M=2048, N/n in {64..1024} (|B| grows)",mmwd,2048,2048,2048,2048,2048,0,1,,32,8589934592,384.831,394.01,2.4,65.4,226.416,385.854,997.101,25165824,False,,4x8x1,174.76,171.1,48.15,,1.0,,394.01
reread_20260702_122858.log:264,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RB B-spill: 4x8 K=M=2048, N/n in {64..1024} (|B| grows)",mmwd,2048,2048,3072,2048,2048,0,1,,32,12884901888,882.299,561.684,-36.3,38.0,276.375,635.341,1794.015,33554432,False,,4x8x1,262.14,227.31,72.23,,1.0,,561.68
reread_20260702_122858.log:284,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RB B-spill: 4x8 K=M=2048, N/n in {64..1024} (|B| grows)",mmwd,2048,2048,4096,2048,2048,0,1,,32,17179869184,766.595,729.358,-4.9,54.7,318.356,1100.315,2185.266,41943040,False,,4x8x1,349.53,283.53,96.3,,1.0,,729.36
reread_20260702_122858.log:304,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RB B-spill: 4x8 K=M=2048, N/n in {64..1024} (|B| grows)",mmwd,2048,2048,6144,2048,2048,0,1,,32,25769803776,1894.701,1064.706,-43.8,31.0,407.072,1530.027,3831.8,58720256,False,,4x8x1,524.29,395.97,144.45,,1.0,,1064.71
reread_20260702_122858.log:324,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RB B-spill: 4x8 K=M=2048, N/n in {64..1024} (|B| grows)",mmwd,2048,2048,8192,2048,2048,0,1,,32,34359738368,1608.89,1400.054,-13.0,46.9,417.661,2433.967,4460.518,75497472,False,,4x8x1,699.05,508.4,192.6,,1.0,,1400.05
reread_20260702_122858.log:339,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"FB B-fanout: tile 128x128, |B|=0.5MB fixed, m in {1..32}",mmwd,128,2048,128,128,2048,0,1,,1,33554432,36.025,29.576,-17.9,30.0,53.378,226.556,315.959,1081344,False,,,21.85,7.54,0.19,,1.0,,29.58
reread_20260702_122858.log:359,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"FB B-fanout: tile 128x128, |B|=0.5MB fixed, m in {1..32}",mmwd,256,2048,128,256,2048,0,1,,2,67108864,34.85,33.641,-3.5,47.0,53.619,169.967,258.436,1638400,False,,2x1x1,21.85,11.42,0.38,,1.0,,33.64
reread_20260702_122858.log:379,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"FB B-fanout: tile 128x128, |B|=0.5MB fixed, m in {1..32}",mmwd,512,2048,128,512,2048,0,1,,4,134217728,37.656,41.77,10.9,73.1,53.635,270.623,361.914,2752512,False,,4x1x1,21.85,19.17,0.75,,1.0,,41.77
reread_20260702_122858.log:399,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"FB B-fanout: tile 128x128, |B|=0.5MB fixed, m in {1..32}",mmwd,1024,2048,128,1024,2048,0,1,,8,268435456,57.825,58.028,0.4,86.1,62.513,234.928,355.266,4980736,False,,8x1x1,21.85,34.68,1.5,,1.0,,58.03
reread_20260702_122858.log:419,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"FB B-fanout: tile 128x128, |B|=0.5MB fixed, m in {1..32}",mmwd,2048,2048,128,2048,2048,0,1,,16,536870912,102.575,90.544,-11.7,92.0,64.808,299.474,466.857,9437184,False,,16x1x1,21.85,65.69,3.01,,1.0,,90.54
reread_20260702_122858.log:439,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"FB B-fanout: tile 128x128, |B|=0.5MB fixed, m in {1..32}",mmwd,4096,2048,128,4096,2048,0,1,,32,1073741824,121.059,155.575,28.5,151.6,82.084,322.327,525.47,18350080,False,,32x1x1,21.85,127.71,6.02,,1.0,,155.58
reread_20260702_122858.log:454,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"FA A-fanout: tile 128x128, |A|=0.5MB fixed, n in {1..32}",mmwd,128,2048,128,128,2048,0,1,,1,33554432,35.952,29.576,-17.7,30.1,58.557,136.025,230.534,1081344,False,,,21.85,7.54,0.19,,1.0,,29.58
reread_20260702_122858.log:474,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"FA A-fanout: tile 128x128, |A|=0.5MB fixed, n in {1..32}",mmwd,128,2048,256,128,2048,0,1,,2,67108864,35.097,33.641,-4.1,46.7,61.767,142.695,239.559,1638400,False,,1x2x1,21.85,11.42,0.38,,1.0,,33.64
reread_20260702_122858.log:494,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"FA A-fanout: tile 128x128, |A|=0.5MB fixed, n in {1..32}",mmwd,128,2048,512,128,2048,0,1,,4,134217728,37.79,41.77,10.5,72.8,66.651,223.926,328.367,2752512,False,,1x4x1,21.85,19.17,0.75,,1.0,,41.77
reread_20260702_122858.log:514,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"FA A-fanout: tile 128x128, |A|=0.5MB fixed, n in {1..32}",mmwd,128,2048,1024,128,2048,0,1,,8,268435456,60.017,58.028,-3.3,83.0,58.923,169.302,288.242,4980736,False,,1x8x1,21.85,34.68,1.5,,1.0,,58.03
reread_20260702_122858.log:534,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"FA A-fanout: tile 128x128, |A|=0.5MB fixed, n in {1..32}",mmwd,128,2048,2048,128,2048,0,1,,16,536870912,113.053,90.544,-19.9,83.5,71.526,114.383,298.962,9437184,False,,1x16x1,21.85,65.69,3.01,,1.0,,90.54
reread_20260702_122858.log:554,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"FA A-fanout: tile 128x128, |A|=0.5MB fixed, n in {1..32}",mmwd,128,2048,4096,128,2048,0,1,,32,1073741824,136.712,155.575,13.8,134.2,86.424,216.918,440.054,18350080,False,,1x32x1,21.85,127.71,6.02,,1.0,,155.58
split_20260701_213147.log:23,split_20260701_213147.log,2381e25,20260701_213147,False,"SP1 M=4096 N=K=2048 cores=32: m in {1,2,4,8,16,32}",mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,1393.046,729.358,-47.6,30.1,247.27,873.881,2514.197,41943040,False,,1x32x1,349.53,283.53,96.3,,1.0,,729.36
split_20260701_213147.log:43,split_20260701_213147.log,2381e25,20260701_213147,False,"SP1 M=4096 N=K=2048 cores=32: m in {1,2,4,8,16,32}",mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,815.07,729.358,-10.5,51.5,274.658,966.521,2056.249,41943040,False,,2x16x1,349.53,283.53,96.3,,1.0,,729.36
split_20260701_213147.log:63,split_20260701_213147.log,2381e25,20260701_213147,False,"SP1 M=4096 N=K=2048 cores=32: m in {1,2,4,8,16,32}",mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,800.921,729.358,-8.9,52.4,315.885,786.097,1902.903,41943040,False,,4x8x1,349.53,283.53,96.3,,1.0,,729.36
split_20260701_213147.log:83,split_20260701_213147.log,2381e25,20260701_213147,False,"SP1 M=4096 N=K=2048 cores=32: m in {1,2,4,8,16,32}",mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,843.77,729.358,-13.6,49.7,327.626,861.711,2033.107,41943040,False,,8x4x1,349.53,283.53,96.3,,1.0,,729.36
split_20260701_213147.log:103,split_20260701_213147.log,2381e25,20260701_213147,False,"SP1 M=4096 N=K=2048 cores=32: m in {1,2,4,8,16,32}",mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,1200.362,729.358,-39.2,34.9,305.421,1104.25,2610.033,41943040,False,,16x2x1,349.53,283.53,96.3,,1.0,,729.36
split_20260701_213147.log:123,split_20260701_213147.log,2381e25,20260701_213147,False,"SP1 M=4096 N=K=2048 cores=32: m in {1,2,4,8,16,32}",mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,1201.974,729.358,-39.3,34.9,241.34,963.422,2406.736,41943040,False,,32x1x1,349.53,283.53,96.3,,1.0,,729.36
split_20260701_213147.log:144,split_20260701_213147.log,2381e25,20260701_213147,False,"SP2 M=8192 N=K=2048 cores=32: m in {2,4,8,16}",mmwd,8192,2048,2048,8192,2048,0,1,,32,34359738368,1631.219,1400.054,-14.2,46.3,446.12,2401.612,4478.951,75497472,False,,2x16x1,699.05,508.4,192.6,,1.0,,1400.05
split_20260701_213147.log:164,split_20260701_213147.log,2381e25,20260701_213147,False,"SP2 M=8192 N=K=2048 cores=32: m in {2,4,8,16}",mmwd,8192,2048,2048,8192,2048,0,1,,32,34359738368,1593.951,1400.054,-12.2,47.4,412.864,2416.068,4422.883,75497472,False,,4x8x1,699.05,508.4,192.6,,1.0,,1400.05
split_20260701_213147.log:184,split_20260701_213147.log,2381e25,20260701_213147,False,"SP2 M=8192 N=K=2048 cores=32: m in {2,4,8,16}",mmwd,8192,2048,2048,8192,2048,0,1,,32,34359738368,1619.863,1400.054,-13.6,46.6,412.475,2309.697,4342.035,75497472,False,,8x4x1,699.05,508.4,192.6,,1.0,,1400.05
split_20260701_213147.log:204,split_20260701_213147.log,2381e25,20260701_213147,False,"SP2 M=8192 N=K=2048 cores=32: m in {2,4,8,16}",mmwd,8192,2048,2048,8192,2048,0,1,,32,34359738368,2587.129,1400.054,-45.9,29.2,462.1,2370.784,5420.013,75497472,False,,16x2x1,699.05,508.4,192.6,,1.0,,1400.05
split_20260701_213147.log:225,split_20260701_213147.log,2381e25,20260701_213147,False,"SP3 M=2048 N=K=2048 cores=32: m in {2,4,8}",mmwd,2048,2048,2048,2048,2048,0,1,,32,8589934592,405.4,394.01,-2.8,62.1,196.975,585.777,1188.152,25165824,False,,2x16x1,174.76,171.1,48.15,,1.0,,394.01
split_20260701_213147.log:245,split_20260701_213147.log,2381e25,20260701_213147,False,"SP3 M=2048 N=K=2048 cores=32: m in {2,4,8}",mmwd,2048,2048,2048,2048,2048,0,1,,32,8589934592,387.54,394.01,1.7,64.9,155.718,334.575,877.833,25165824,False,,4x8x1,174.76,171.1,48.15,,1.0,,394.01
split_20260701_213147.log:265,split_20260701_213147.log,2381e25,20260701_213147,False,"SP3 M=2048 N=K=2048 cores=32: m in {2,4,8}",mmwd,2048,2048,2048,2048,2048,0,1,,32,8589934592,385.975,394.01,2.1,65.2,221.473,379.467,986.915,25165824,False,,8x4x1,174.76,171.1,48.15,,1.0,,394.01
tiling_terms_20260629_212209.log:367,tiling_terms_20260629_212209.log,80c3490,20260629_212209,False,"C compute: M=4096 N=2048 K=2048, vary cores (k=1)",mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,831.487,725.447,-12.8,50.4,222.401,1036.793,2090.681,41943040,False,8x4x1,8x4x1,349.53,279.62,96.3,,1.0,,725.45
tiling_terms_20260629_212209.log:387,tiling_terms_20260629_212209.log,80c3490,20260629_212209,False,"C compute: M=4096 N=2048 K=2048, vary cores (k=1)",mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,809.272,725.447,-10.4,51.8,325.074,721.188,1855.534,41943040,False,4x8x1,4x8x1,349.53,279.62,96.3,,1.0,,725.45
tiling_terms_20260629_212209.log:407,tiling_terms_20260629_212209.log,80c3490,20260629_212209,False,"C compute: M=4096 N=2048 K=2048, vary cores (k=1)",mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,1397.075,1074.972,-23.1,30.0,246.703,952.757,2596.535,41943040,False,8x2x1,8x2x1,699.05,279.62,96.3,,1.0,,1074.97
tiling_terms_20260629_212209.log:427,tiling_terms_20260629_212209.log,80c3490,20260629_212209,False,"C compute: M=4096 N=2048 K=2048, vary cores (k=1)",mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,2122.687,1774.023,-16.4,19.8,289.59,1010.848,3423.125,41943040,False,4x2x1,4x2x1,1398.1,279.62,96.3,,1.0,,1774.02
tiling_terms_20260629_212209.log:447,tiling_terms_20260629_212209.log,80c3490,20260629_212209,False,"C compute: M=4096 N=2048 K=2048, vary cores (k=1)",mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,4028.626,3172.124,-21.3,10.4,305.292,1026.289,5360.207,41943040,False,2x2x1,2x2x1,2796.2,279.62,96.3,,1.0,,3172.12
tiling_terms_20260630_055152.log:23,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"C compute: M=4096 N=2048 K=2048, vary cores (k=1)",mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,845.485,725.447,-14.2,49.6,319.554,949.547,2114.586,41943040,False,8x4x1,8x4x1,349.53,279.62,96.3,,1.0,,725.45
tiling_terms_20260630_055152.log:43,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"C compute: M=4096 N=2048 K=2048, vary cores (k=1)",mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,807.074,725.447,-10.1,52.0,220.213,1121.08,2148.367,41943040,False,4x8x1,4x8x1,349.53,279.62,96.3,,1.0,,725.45
tiling_terms_20260630_055152.log:63,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"C compute: M=4096 N=2048 K=2048, vary cores (k=1)",mmwd,4096,2048,2048,4096,2048,0,1,,16,17179869184,1389.806,1074.972,-22.7,30.2,230.992,1047.518,2668.316,41943040,False,8x2x1,8x2x1,699.05,279.62,96.3,,1.0,,1074.97
tiling_terms_20260630_055152.log:83,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"C compute: M=4096 N=2048 K=2048, vary cores (k=1)",mmwd,4096,2048,2048,4096,2048,0,1,,8,17179869184,2121.147,1774.023,-16.4,19.8,305.122,934.854,3361.123,41943040,False,4x2x1,4x2x1,1398.1,279.62,96.3,,1.0,,1774.02
tiling_terms_20260630_055152.log:103,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"C compute: M=4096 N=2048 K=2048, vary cores (k=1)",mmwd,4096,2048,2048,4096,2048,0,1,,4,17179869184,4026.915,3172.124,-21.2,10.4,303.177,942.614,5272.706,41943040,False,2x2x1,2x2x1,2796.2,279.62,96.3,,1.0,,3172.12
tiling_terms_20260630_055152.log:119,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"D hbm thin-K: M=N=2048, K=64..512 (plain mm)",mm,2048,64,2048,2048,64,0,1,,32,268435456,56.388,67.89,20.4,158.1,186.832,454.939,698.159,8912896,False,,4x8x1,5.46,59.42,3.01,,1.0,,67.89
tiling_terms_20260630_055152.log:134,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"D hbm thin-K: M=N=2048, K=64..512 (plain mm)",mm,2048,128,2048,2048,128,0,1,,32,536870912,71.689,79.856,11.4,131.6,156.146,460.642,688.477,9437184,False,,4x8x1,10.92,62.91,6.02,,1.0,,79.86
tiling_terms_20260630_055152.log:149,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"D hbm thin-K: M=N=2048, K=64..512 (plain mm)",mm,2048,256,2048,2048,256,0,1,,32,1073741824,97.497,103.788,6.5,107.5,197.257,445.702,740.456,10485760,False,,4x8x1,21.85,69.91,12.04,,1.0,,103.79
tiling_terms_20260630_055152.log:164,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"D hbm thin-K: M=N=2048, K=64..512 (plain mm)",mm,2048,384,2048,2048,384,0,1,,32,1610612736,123.167,127.72,3.7,93.6,155.421,463.94,742.528,11534336,False,,4x8x1,32.77,76.9,18.06,,1.0,,127.72
tiling_terms_20260630_055152.log:179,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"D hbm thin-K: M=N=2048, K=64..512 (plain mm)",mm,2048,512,2048,2048,512,0,1,,32,2147483648,160.205,151.652,-5.3,78.5,151.895,459.06,771.16,12582912,False,,4x8x1,43.69,83.89,24.08,,1.0,,151.65
tiling_terms_20260630_055152.log:200,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"E psum: M=N=2048 K=2048, cores=32, vary k",mmwd,2048,2048,2048,2048,2048,0,1,,32,8589934592,384.492,390.685,1.6,65.5,136.473,686.342,1207.307,25165824,False,8x4x1,8x4x1,174.76,167.77,48.15,,1.0,,390.69
tiling_terms_20260630_055152.log:220,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"E psum: M=N=2048 K=2048, cores=32, vary k",mmwd,2048,2048,2048,2048,2048,0,1,,32,8589934592,572.525,977.888,70.8,44.0,426.423,522.703,1521.651,25165824,False,4x4x2,4x4x2,174.76,167.77,48.15,,1.0,,977.89
tiling_terms_20260630_055152.log:240,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"E psum: M=N=2048 K=2048, cores=32, vary k",mmwd,2048,2048,2048,2048,2048,0,1,,32,8589934592,735.742,2152.293,192.5,34.2,150.024,322.285,1208.051,25165824,False,4x2x4,4x2x4,174.76,167.77,48.15,,1.0,,2152.29
tiling_terms_20260630_055152.log:260,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"E psum: M=N=2048 K=2048, cores=32, vary k",mmwd,2048,2048,2048,2048,2048,0,1,,32,8589934592,806.903,4501.103,457.8,31.2,201.942,617.33,1626.175,25165824,False,2x2x8,2x2x8,174.76,167.77,48.15,,1.0,,4501.1
tiling_terms_20260630_055152.log:281,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"E psum vs K (psum ~ M*N, K-independent): K=4096, k=1 vs k=4",mmwd,2048,4096,2048,2048,4096,0,1,,32,17179869184,679.559,677.296,-0.3,61.7,221.564,598.788,1499.911,41943040,False,8x4x1,8x4x1,349.53,279.62,48.15,,1.0,,677.3
tiling_terms_20260630_055152.log:301,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"E psum vs K (psum ~ M*N, K-independent): K=4096, k=1 vs k=4",mmwd,2048,4096,2048,2048,4096,0,1,,32,17179869184,1210.569,2438.904,101.5,34.6,238.799,629.365,2078.733,41943040,False,4x2x4,4x2x4,349.53,279.62,48.15,,1.0,,2438.9
tiling_terms_20260630_055152.log:322,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"F pt_eff: M=512 N=4096 K=4096, force m (M/m=128,64,32,16)",mmwd,512,4096,4096,512,4096,0,1,,4,8589934592,2076.414,1701.797,-18.0,20.2,151.195,484.871,2712.48,41943040,False,4x1x1,4x1x1,1398.1,279.62,24.08,,1.0,,1701.8
tiling_terms_20260630_055152.log:342,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"F pt_eff: M=512 N=4096 K=4096, force m (M/m=128,64,32,16)",mmwd,512,4096,4096,512,4096,0,1,,8,8589934592,1216.623,1002.746,-17.6,34.5,155.599,486.449,1858.671,41943040,False,8x1x1,8x1x1,699.05,279.62,24.08,,1.0,,1002.75
tiling_terms_20260630_055152.log:362,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"F pt_eff: M=512 N=4096 K=4096, force m (M/m=128,64,32,16)",mmwd,512,4096,4096,512,4096,0,1,,16,8589934592,913.911,797.999,-12.7,45.9,131.047,268.417,1313.375,41943040,False,16x1x1,16x1x1,494.3,279.62,24.08,,0.707,,798.0
tiling_terms_20260630_055152.log:382,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"F pt_eff: M=512 N=4096 K=4096, force m (M/m=128,64,32,16)",mmwd,512,4096,4096,512,4096,0,1,,32,8589934592,802.907,653.221,-18.6,52.2,184.866,524.722,1512.495,41943040,False,32x1x1,32x1x1,349.53,279.62,24.08,,0.5,,653.22
tiling_terms_20260630_055152.log:398,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"G asym large (M!=N, both >=2k; K=2048; planner split)",mm,4096,2048,2048,4096,2048,0,1,,32,17179869184,799.277,725.447,-9.2,52.5,260.888,828.551,1888.716,41943040,False,,4x8x1,349.53,279.62,96.3,,1.0,,725.45
tiling_terms_20260630_055152.log:413,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"G asym large (M!=N, both >=2k; K=2048; planner split)",mm,2048,2048,4096,2048,2048,0,1,,32,17179869184,769.174,725.447,-5.7,54.5,257.313,804.926,1831.413,41943040,False,,4x8x1,349.53,279.62,96.3,,1.0,,725.45
tiling_terms_20260630_055152.log:428,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"G asym large (M!=N, both >=2k; K=2048; planner split)",mm,8192,2048,2048,8192,2048,0,1,,32,34359738368,1607.685,1394.97,-13.2,47.0,408.288,2104.551,4120.524,75497472,False,,4x8x1,699.05,503.32,192.6,,1.0,,1394.97
